11177	0.725	0.34	0.6113989637305699	0.9215189873417722	0.9260869565217391	0.8		
11178	0.725	0.34	0.6113989637305699	0.9217171717171717	0.9260869565217391	0.8		
11179	0.725	0.3383084577114428	0.6113989637305699	0.9217171717171717	0.9260869565217391	0.8		
11180	0.725	0.3383084577114428	0.6113989637305699	0.9219143576826196	0.9259259259259259	0.8333333333333334		
11181	0.725	0.3383084577114428	0.6113989637305699	0.9221105527638191	0.9259259259259259	0.8333333333333334		
11182	0.7285714285714285	0.3383084577114428	0.6113989637305699	0.9221105527638191	0.9259259259259259	0.8333333333333334		
11183	0.7295373665480427	0.3383084577114428	0.6113989637305699	0.924433249370277	0.9259259259259259	0.8333333333333334		
11184	0.7295373665480427	0.3383084577114428	0.6113989637305699	0.924433249370277	0.9259259259259259	0.8333333333333334		
11185	0.7295373665480427	0.34	0.6113989637305699	0.924433249370277	0.9259259259259259	0.8333333333333334		
11186	0.7295373665480427	0.34	0.6113989637305699	0.924433249370277	0.9239130434782609	0.8571428571428571		
11187	0.7295373665480427	0.34	0.6113989637305699	0.924433249370277	0.9239130434782609	0.8571428571428571		
11188	0.7295373665480427	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11189	0.7295373665480427	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11190	0.7295373665480427	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9240780911062907	0.8571428571428571		
11191	0.7295373665480427	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11192	0.7295373665480427	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11193	0.7285714285714285	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11194	0.7285714285714285	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11195	0.7285714285714285	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11196	0.7285714285714285	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11197	0.7285714285714285	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11198	0.7285714285714285	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8571428571428571		
11199	0.7285714285714285	0.3383084577114428	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.875		
11200	0.7285714285714285	0.3415841584158416	0.6113989637305699	0.9246231155778895	0.9239130434782609	0.8888888888888888		
11201	0.7295373665480427	0.3415841584158416	0.6134020618556701	0.9223057644110275	0.9240780911062907	0.8888888888888888		
11202	0.7321428571428571	0.3415841584158416	0.6134020618556701	0.9223057644110275	0.9242424242424242	0.8888888888888888		
11203	0.7321428571428571	0.3415841584158416	0.6134020618556701	0.9221105527638191	0.9242424242424242	0.8888888888888888		
11204	0.7321428571428571	0.3415841584158416	0.616580310880829	0.9221105527638191	0.9244060475161987	0.9		
11205	0.7321428571428571	0.3415841584158416	0.616580310880829	0.9221105527638191	0.9245689655172413	0.9		
11206	0.7321428571428571	0.3415841584158416	0.616580310880829	0.9221105527638191	0.9245689655172413	0.9090909090909091		
11207	0.7321428571428571	0.34328358208955223	0.616580310880829	0.9221105527638191	0.9245689655172413	0.9090909090909091		
11208	0.7321428571428571	0.34328358208955223	0.616580310880829	0.9219143576826196	0.9245689655172413	0.9090909090909091		
11209	0.7321428571428571	0.34328358208955223	0.616580310880829	0.9219143576826196	0.9245689655172413	0.9090909090909091		
11210	0.7330960854092526	0.3465346534653465	0.6185567010309279	0.9219143576826196	0.9245689655172413	0.9090909090909091		
11211	0.7321428571428571	0.3465346534653465	0.6185567010309279	0.9221105527638191	0.9245689655172413	0.9090909090909091		
11212	0.7321428571428571	0.3465346534653465	0.6185567010309279	0.9223057644110275	0.9245689655172413	0.9090909090909091		
11213	0.7321428571428571	0.3465346534653465	0.6217616580310881	0.9225	0.9245689655172413	0.9090909090909091		
11214	0.7321428571428571	0.3465346534653465	0.6217616580310881	0.9225	0.9245689655172413	0.9090909090909091		
11215	0.7311827956989247	0.3465346534653465	0.6217616580310881	0.9225	0.9245689655172413	0.9090909090909091		
11216	0.7311827956989247	0.3465346534653465	0.6217616580310881	0.9226932668329177	0.9225806451612903	0.9090909090909091		
11217	0.7311827956989247	0.3482587064676617	0.6217616580310881	0.9226932668329177	0.9227467811158798	0.9090909090909091		
11218	0.7311827956989247	0.3482587064676617	0.6217616580310881	0.9225	0.9227467811158798	0.9166666666666666		
11219	0.7321428571428571	0.3482587064676617	0.6217616580310881	0.9226932668329177	0.9229122055674518	0.9166666666666666		
11220	0.7321428571428571	0.3482587064676617	0.6217616580310881	0.9228855721393034	0.9230769230769231	0.9166666666666666		
11221	0.7321428571428571	0.35148514851485146	0.6217616580310881	0.9226932668329177	0.9232409381663113	0.9166666666666666		
11222	0.7321428571428571	0.35148514851485146	0.6217616580310881	0.9228855721393034	0.9234042553191489	0.9166666666666666		
11223	0.7321428571428571	0.35148514851485146	0.6217616580310881	0.9228855721393034	0.9234042553191489	0.9166666666666666		
11224	0.7321428571428571	0.35148514851485146	0.6197916666666666	0.9228855721393034	0.9235668789808917	0.9166666666666666		
11225	0.7347670250896058	0.35148514851485146	0.616580310880829	0.9230769230769231	0.9235668789808917	0.9166666666666666		
11226	0.7347670250896058	0.35323383084577115	0.616580310880829	0.9232673267326733	0.923728813559322	0.9166666666666666		
11227	0.7347670250896058	0.35323383084577115	0.616580310880829	0.9232673267326733	0.923728813559322	0.9166666666666666		
11228	0.7357142857142858	0.35323383084577115	0.616580310880829	0.9232673267326733	0.9238900634249472	0.9166666666666666		
11229	0.7366548042704626	0.35323383084577115	0.616580310880829	0.9234567901234568	0.9238900634249472	0.9166666666666666		
11230	0.7366548042704626	0.35323383084577115	0.616580310880829	0.9234567901234568	0.9238900634249472	0.9166666666666666		
11231	0.7366548042704626	0.35323383084577115	0.616580310880829	0.9236453201970444	0.9238900634249472	0.9166666666666666		
11232	0.7366548042704626	0.35148514851485146	0.616580310880829	0.9236453201970444	0.9238900634249472	0.9166666666666666		
11233	0.7366548042704626	0.35148514851485146	0.6197916666666666	0.9261083743842364	0.9238900634249472	0.9166666666666666		
11234	0.7392857142857143	0.35148514851485146	0.6197916666666666	0.9262899262899262	0.9240506329113924	0.9166666666666666		
11235	0.7392857142857143	0.35323383084577115	0.6217616580310881	0.9264705882352942	0.9242105263157895	0.9166666666666666		
11236	0.7392857142857143	0.35323383084577115	0.6217616580310881	0.9264705882352942	0.9242105263157895	0.9166666666666666		
11237	0.7383512544802867	0.35323383084577115	0.6217616580310881	0.9264705882352942	0.9242105263157895	0.9166666666666666		
11238	0.7392857142857143	0.35323383084577115	0.6217616580310881	0.9266503667481663	0.9242105263157895	0.9166666666666666		
11239	0.7392857142857143	0.35323383084577115	0.6217616580310881	0.9266503667481663	0.9242105263157895	0.9166666666666666		
11240	0.7392857142857143	0.35323383084577115	0.6217616580310881	0.9266503667481663	0.9242105263157895	0.9166666666666666		
11241	0.7392857142857143	0.35323383084577115	0.6217616580310881	0.9266503667481663	0.9242105263157895	0.9166666666666666		
11242	0.7392857142857143	0.35323383084577115	0.6217616580310881	0.9266503667481663	0.9242105263157895	0.9166666666666666		
11243	0.7383512544802867	0.35323383084577115	0.6217616580310881	0.928921568627451	0.9242105263157895	0.9166666666666666		
11244	0.7383512544802867	0.35323383084577115	0.6217616580310881	0.928921568627451	0.9242105263157895	0.9166666666666666		
11245	0.7383512544802867	0.35148514851485146	0.6217616580310881	0.928921568627451	0.9222689075630253	0.9166666666666666		
11246	0.7383512544802867	0.35148514851485146	0.6217616580310881	0.928921568627451	0.9222689075630253	0.9230769230769231		
11247	0.7383512544802867	0.35148514851485146	0.6217616580310881	0.928921568627451	0.9222689075630253	0.9230769230769231		
11248	0.7383512544802867	0.35148514851485146	0.6217616580310881	0.928921568627451	0.9224318658280922	0.9230769230769231		
11249	0.7383512544802867	0.35148514851485146	0.6237113402061856	0.928921568627451	0.9224318658280922	0.9285714285714286		
11250	0.7383512544802867	0.35148514851485146	0.6269430051813472	0.928921568627451	0.9224318658280922	0.9285714285714286		
11251	0.7392857142857143	0.35148514851485146	0.6269430051813472	0.928921568627451	0.9224318658280922	0.9285714285714286		
11252	0.7419354838709677	0.35148514851485146	0.6269430051813472	0.928921568627451	0.9224318658280922	0.9285714285714286		
11253	0.7419354838709677	0.35323383084577115	0.6269430051813472	0.9290953545232273	0.9224318658280922	0.9285714285714286		
11254	0.7410071942446043	0.35148514851485146	0.6269430051813472	0.9292682926829269	0.9224318658280922	0.9285714285714286		
11255	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9292682926829269	0.9224318658280922	0.9285714285714286		
11256	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9294403892944039	0.9224318658280922	0.9285714285714286		
11257	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9296116504854369	0.9224318658280922	0.9285714285714286		
11258	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9296116504854369	0.9224318658280922	0.9285714285714286		
11259	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9296116504854369	0.9224318658280922	0.9285714285714286		
11260	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9296116504854369	0.9224318658280922	0.8666666666666667		
11261	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9296116504854369	0.9225941422594143	0.8666666666666667		
11262	0.740072202166065	0.3482587064676617	0.6288659793814433	0.9296116504854369	0.9227557411273486	0.8666666666666667		
11263	0.7410071942446043	0.35148514851485146	0.6269430051813472	0.9294403892944039	0.9227557411273486	0.8666666666666667		
11264	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9294403892944039	0.9227557411273486	0.8666666666666667		
11265	0.7410071942446043	0.35148514851485146	0.6269430051813472	0.9294403892944039	0.9229166666666667	0.8666666666666667		
11266	0.740072202166065	0.35148514851485146	0.6269430051813472	0.9271844660194175	0.9227557411273486	0.8666666666666667		
11267	0.740072202166065	0.35148514851485146	0.6269430051813472	0.927360774818402	0.9227557411273486	0.8666666666666667		
11268	0.740072202166065	0.35148514851485146	0.6269430051813472	0.927536231884058	0.9229166666666667	0.8666666666666667		
11269	0.740072202166065	0.35148514851485146	0.6269430051813472	0.927536231884058	0.9229166666666667	0.8666666666666667		
11270	0.740072202166065	0.35148514851485146	0.6269430051813472	0.927710843373494	0.9229166666666667	0.8666666666666667		
11271	0.740072202166065	0.35148514851485146	0.6269430051813472	0.927710843373494	0.9230769230769231	0.8666666666666667		
11272	0.740072202166065	0.35148514851485146	0.6269430051813472	0.927710843373494	0.9230769230769231	0.8666666666666667		
11273	0.740072202166065	0.35148514851485146	0.6288659793814433	0.9299516908212561	0.9232365145228216	0.8666666666666667		
11274	0.7410071942446043	0.35148514851485146	0.6288659793814433	0.9301204819277108	0.9233954451345756	0.8666666666666667		
11275	0.7436823104693141	0.3497536945812808	0.6288659793814433	0.9302884615384616	0.9233954451345756	0.875		
11276	0.7436823104693141	0.35148514851485146	0.6321243523316062	0.9302884615384616	0.9233954451345756	0.875		
11277	0.7436823104693141	0.35148514851485146	0.6321243523316062	0.9304556354916067	0.9235537190082644	0.875		
11278	0.7436823104693141	0.35148514851485146	0.6321243523316062	0.9302884615384616	0.9235537190082644	0.875		
11279	0.7436823104693141	0.35148514851485146	0.6321243523316062	0.9302884615384616	0.9235537190082644	0.875		
11280	0.7436823104693141	0.35148514851485146	0.6321243523316062	0.9304556354916067	0.9237113402061856	0.875		
11281	0.7436823104693141	0.35148514851485146	0.6321243523316062	0.9304556354916067	0.9237113402061856	0.875		
11282	0.7436823104693141	0.35148514851485146	0.6321243523316062	0.9304556354916067	0.9238683127572016	0.8823529411764706		
11283	0.7436823104693141	0.35148514851485146	0.6321243523316062	0.9304556354916067	0.9240246406570842	0.8823529411764706		
11284	0.7436823104693141	0.35467980295566504	0.6321243523316062	0.9304556354916067	0.9240246406570842	0.8823529411764706		
11285	0.7446043165467626	0.35467980295566504	0.6288659793814433	0.9304556354916067	0.9240246406570842	0.8823529411764706		
11286	0.7446043165467626	0.35467980295566504	0.6321243523316062	0.9304556354916067	0.9241803278688525	0.8823529411764706		
11287	0.7446043165467626	0.35467980295566504	0.6321243523316062	0.9304556354916067	0.9241803278688525	0.8823529411764706		
11288	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.9304556354916067	0.9243353783231084	0.8823529411764706		
11289	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.930622009569378	0.9243353783231084	0.8823529411764706		
11290	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.9328537170263789	0.9243353783231084	0.8823529411764706		
11291	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.9330143540669856	0.9243353783231084	0.8823529411764706		
11292	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.9330143540669856	0.9244897959183673	0.8823529411764706		
11293	0.7446043165467626	0.35467980295566504	0.6321243523316062	0.9331742243436754	0.924643584521385	0.8823529411764706		
11294	0.7419354838709677	0.35467980295566504	0.6321243523316062	0.9331742243436754	0.9244897959183673	0.8823529411764706		
11295	0.7419354838709677	0.35467980295566504	0.6288659793814433	0.9331742243436754	0.924643584521385	0.8823529411764706		
11296	0.7446043165467626	0.35467980295566504	0.6321243523316062	0.9331742243436754	0.9244897959183673	0.8823529411764706		
11297	0.7446043165467626	0.35467980295566504	0.6321243523316062	0.9331742243436754	0.9244897959183673	0.8823529411764706		
11298	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.9333333333333333	0.9244897959183673	0.8823529411764706		
11299	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.9333333333333333	0.9244897959183673	0.8888888888888888		
11300	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.9331742243436754	0.9244897959183673	0.8888888888888888		
11301	0.7446043165467626	0.3564356435643564	0.6321243523316062	0.9333333333333333	0.9244897959183673	0.8888888888888888		
11302	0.7446043165467626	0.35960591133004927	0.6321243523316062	0.9333333333333333	0.9244897959183673	0.8888888888888888		
11303	0.7455197132616488	0.35960591133004927	0.6321243523316062	0.9334916864608076	0.924643584521385	0.8888888888888888		
11304	0.7455197132616488	0.35960591133004927	0.634020618556701	0.9334916864608076	0.924643584521385	0.8888888888888888		
11305	0.7482014388489209	0.35960591133004927	0.634020618556701	0.9334916864608076	0.924643584521385	0.8888888888888888		
11306	0.7482014388489209	0.35960591133004927	0.6321243523316062	0.9334916864608076	0.9247967479674797	0.8888888888888888		
11307	0.7482014388489209	0.35960591133004927	0.6321243523316062	0.933649289099526	0.9247967479674797	0.8888888888888888		
11308	0.7482014388489209	0.3613861386138614	0.6321243523316062	0.933649289099526	0.9247967479674797	0.8421052631578947		
11309	0.7482014388489209	0.3613861386138614	0.6321243523316062	0.933806146572104	0.924643584521385	0.8421052631578947		
11310	0.7482014388489209	0.3613861386138614	0.6321243523316062	0.933806146572104	0.9247967479674797	0.8421052631578947		
11311	0.7482014388489209	0.35960591133004927	0.6321243523316062	0.9339622641509434	0.9247967479674797	0.8421052631578947		
11312	0.7482014388489209	0.35960591133004927	0.6321243523316062	0.9339622641509434	0.924643584521385	0.8421052631578947		
11313	0.7455197132616488	0.35960591133004927	0.6288659793814433	0.9339622641509434	0.924643584521385	0.8421052631578947		
11314	0.7482014388489209	0.35960591133004927	0.6288659793814433	0.9339622641509434	0.9247967479674797	0.8421052631578947		
11315	0.7482014388489209	0.35960591133004927	0.6288659793814433	0.9339622641509434	0.9247967479674797	0.8421052631578947		
11316	0.7491039426523297	0.35960591133004927	0.6321243523316062	0.9339622641509434	0.9247967479674797	0.8421052631578947		
11317	0.75	0.35960591133004927	0.6321243523316062	0.9339622641509434	0.9247967479674797	0.85		
11318	0.75	0.3613861386138614	0.6321243523316062	0.9361702127659575	0.9249492900608519	0.85		
11319	0.75	0.3613861386138614	0.6321243523316062	0.9360189573459715	0.9249492900608519	0.85		
11320	0.75	0.3645320197044335	0.6321243523316062	0.933806146572104	0.9251012145748988	0.85		
11321	0.75	0.3645320197044335	0.6321243523316062	0.933649289099526	0.9251012145748988	0.85		
11322	0.75	0.3645320197044335	0.6321243523316062	0.9334916864608076	0.9252525252525252	0.85		
11323	0.7491039426523297	0.3645320197044335	0.634020618556701	0.933649289099526	0.9254032258064516	0.85		
11324	0.7491039426523297	0.3645320197044335	0.634020618556701	0.933649289099526	0.9255533199195171	0.8571428571428571		
11325	0.7491039426523297	0.3645320197044335	0.6321243523316062	0.933649289099526	0.9255533199195171	0.8571428571428571		
11326	0.7464285714285714	0.3645320197044335	0.6321243523316062	0.933806146572104	0.9257028112449799	0.8571428571428571		
11327	0.7464285714285714	0.36633663366336633	0.6321243523316062	0.933806146572104	0.9258517034068137	0.8571428571428571		
11328	0.7464285714285714	0.36633663366336633	0.6321243523316062	0.933806146572104	0.9258517034068137	0.8571428571428571		
11329	0.7464285714285714	0.36633663366336633	0.6321243523316062	0.9339622641509434	0.9258517034068137	0.8571428571428571		
11330	0.7464285714285714	0.36633663366336633	0.6321243523316062	0.9339622641509434	0.9258517034068137	0.8571428571428571		
11331	0.7464285714285714	0.3645320197044335	0.6321243523316062	0.9341176470588235	0.9258517034068137	0.8571428571428571		
11332	0.7464285714285714	0.3645320197044335	0.6321243523316062	0.9363207547169812	0.9258517034068137	0.8571428571428571		
11333	0.7464285714285714	0.3645320197044335	0.6321243523316062	0.9361702127659575	0.9258517034068137	0.8571428571428571		
11334	0.7464285714285714	0.3645320197044335	0.6321243523316062	0.9361702127659575	0.9258517034068137	0.8571428571428571		
11335	0.7491039426523297	0.3645320197044335	0.6354166666666666	0.9361702127659575	0.9258517034068137	0.8571428571428571		
11336	0.7491039426523297	0.36633663366336633	0.6354166666666666	0.9361702127659575	0.9258517034068137	0.8571428571428571		
11337	0.7491039426523297	0.36633663366336633	0.6354166666666666	0.9361702127659575	0.924	0.8571428571428571		
11338	0.7491039426523297	0.36633663366336633	0.6354166666666666	0.9361702127659575	0.924	0.8571428571428571		
11339	0.7491039426523297	0.36633663366336633	0.6354166666666666	0.9361702127659575	0.924	0.8571428571428571		
11340	0.7491039426523297	0.3645320197044335	0.6373056994818653	0.9339622641509434	0.9241516966067864	0.8571428571428571		
11341	0.7491039426523297	0.3645320197044335	0.6373056994818653	0.9339622641509434	0.9241516966067864	0.8636363636363636		
11342	0.7491039426523297	0.3645320197044335	0.6373056994818653	0.9339622641509434	0.926	0.8636363636363636		
11343	0.7491039426523297	0.3645320197044335	0.6373056994818653	0.9341176470588235	0.9261477045908184	0.8636363636363636		
11344	0.7491039426523297	0.3645320197044335	0.6373056994818653	0.9342723004694836	0.9262948207171314	0.8636363636363636		
11345	0.75	0.3645320197044335	0.6354166666666666	0.9342723004694836	0.9264413518886679	0.8636363636363636		
11346	0.7491039426523297	0.36633663366336633	0.6354166666666666	0.9342723004694836	0.9264413518886679	0.8636363636363636		
11347	0.7482014388489209	0.36633663366336633	0.6354166666666666	0.9344262295081968	0.9265873015873016	0.8636363636363636		
11348	0.7482014388489209	0.36633663366336633	0.6354166666666666	0.9344262295081968	0.9267326732673268	0.8636363636363636		
11349	0.7472924187725631	0.36633663366336633	0.6354166666666666	0.9344262295081968	0.9267326732673268	0.8636363636363636		
11350	0.7472924187725631	0.3694581280788177	0.6354166666666666	0.9344262295081968	0.9268774703557312	0.8636363636363636		
11351	0.7472924187725631	0.3694581280788177	0.6354166666666666	0.9344262295081968	0.9267326732673268	0.8260869565217391		
11352	0.7472924187725631	0.3694581280788177	0.6321243523316062	0.9344262295081968	0.9268774703557312	0.8260869565217391		
11353	0.7472924187725631	0.3694581280788177	0.6321243523316062	0.9344262295081968	0.9270216962524654	0.8260869565217391		
11354	0.7482014388489209	0.3694581280788177	0.6302083333333334	0.9344262295081968	0.9270216962524654	0.8260869565217391		
11355	0.7482014388489209	0.3694581280788177	0.6302083333333334	0.9345794392523364	0.9270216962524654	0.8260869565217391		
11356	0.7482014388489209	0.3694581280788177	0.6302083333333334	0.9344262295081968	0.9271653543307087	0.8260869565217391		
11357	0.7482014388489209	0.3694581280788177	0.6302083333333334	0.9345794392523364	0.9273084479371316	0.8260869565217391		
11358	0.7509025270758123	0.3712871287128713	0.6302083333333334	0.9347319347319347	0.9274509803921569	0.8260869565217391		
11359	0.7509025270758123	0.3694581280788177	0.6302083333333334	0.9347319347319347	0.9275929549902152	0.8260869565217391		
11360	0.7509025270758123	0.36633663366336633	0.6302083333333334	0.9347319347319347	0.9275929549902152	0.7916666666666666		
11361	0.7509025270758123	0.36633663366336633	0.6321243523316062	0.9347319347319347	0.9275929549902152	0.7916666666666666		
11362	0.7509025270758123	0.36633663366336633	0.6321243523316062	0.9348837209302325	0.927734375	0.7916666666666666		
11363	0.7509025270758123	0.36633663366336633	0.6321243523316062	0.9348837209302325	0.9278752436647173	0.7916666666666666		
11364	0.7509025270758123	0.36633663366336633	0.6321243523316062	0.9348837209302325	0.9278752436647173	0.7916666666666666		
11365	0.7517985611510791	0.36633663366336633	0.6321243523316062	0.9348837209302325	0.927734375	0.8		
11366	0.7517985611510791	0.36633663366336633	0.6321243523316062	0.9372093023255814	0.9275929549902152	0.8		
11367	0.7517985611510791	0.36633663366336633	0.6354166666666666	0.9373549883990719	0.927734375	0.8		
11368	0.7517985611510791	0.36633663366336633	0.6354166666666666	0.9375	0.9278752436647173	0.8		
11369	0.7509025270758123	0.3712871287128713	0.6354166666666666	0.9373549883990719	0.9278752436647173	0.8076923076923077		
11370	0.7509025270758123	0.3712871287128713	0.6321243523316062	0.9373549883990719	0.9278752436647173	0.8148148148148148		
11371	0.7509025270758123	0.3712871287128713	0.6321243523316062	0.9373549883990719	0.9278752436647173	0.8148148148148148		
11372	0.7509025270758123	0.3712871287128713	0.6321243523316062	0.9373549883990719	0.927734375	0.8148148148148148		
11373	0.7509025270758123	0.3712871287128713	0.6321243523316062	0.9373549883990719	0.927734375	0.8148148148148148		
11374	0.7509025270758123	0.3712871287128713	0.6321243523316062	0.9372093023255814	0.927734375	0.8148148148148148		
11375	0.7517985611510791	0.3712871287128713	0.6321243523316062	0.9370629370629371	0.927734375	0.8148148148148148		
11376	0.7526881720430108	0.3712871287128713	0.6321243523316062	0.9370629370629371	0.927734375	0.8148148148148148		
11377	0.7526881720430108	0.3712871287128713	0.6321243523316062	0.9348837209302325	0.9259259259259259	0.8148148148148148		
11378	0.7535714285714286	0.3712871287128713	0.6321243523316062	0.9348837209302325	0.9259259259259259	0.8148148148148148		
11379	0.7544483985765125	0.373134328358209	0.634020618556701	0.9350348027842227	0.9260700389105059	0.8148148148148148		
11380	0.7544483985765125	0.3712871287128713	0.6373056994818653	0.9351851851851852	0.9262135922330097	0.8148148148148148		
11381	0.7535714285714286	0.3712871287128713	0.6373056994818653	0.9351851851851852	0.9263565891472868	0.8148148148148148		
11382	0.7535714285714286	0.3712871287128713	0.6373056994818653	0.9351851851851852	0.9263565891472868	0.8148148148148148		
11383	0.7535714285714286	0.3712871287128713	0.6373056994818653	0.9353348729792148	0.9263565891472868	0.8148148148148148		
11384	0.7535714285714286	0.3712871287128713	0.6373056994818653	0.9353348729792148	0.9263565891472868	0.8148148148148148		
11385	0.7535714285714286	0.3712871287128713	0.6373056994818653	0.9354838709677419	0.9264990328820116	0.8148148148148148		
11386	0.7535714285714286	0.3712871287128713	0.6373056994818653	0.9354838709677419	0.9266409266409267	0.8148148148148148		
11387	0.7535714285714286	0.3712871287128713	0.6373056994818653	0.9356321839080459	0.9264990328820116	0.8148148148148148		
11388	0.7544483985765125	0.373134328358209	0.6391752577319587	0.9356321839080459	0.9266409266409267	0.8148148148148148		
11389	0.7544483985765125	0.3712871287128713	0.6391752577319587	0.9357798165137615	0.9266409266409267	0.8148148148148148		
11390	0.7535714285714286	0.3712871287128713	0.6391752577319587	0.9359267734553776	0.9266409266409267	0.8148148148148148		
11391	0.7535714285714286	0.3712871287128713	0.6424870466321243	0.9359267734553776	0.9267822736030829	0.8148148148148148		
11392	0.7535714285714286	0.3712871287128713	0.6424870466321243	0.9360730593607306	0.9267822736030829	0.8148148148148148		
11393	0.7535714285714286	0.3712871287128713	0.6424870466321243	0.9360730593607306	0.926923076923077	0.8148148148148148		
11394	0.7535714285714286	0.3712871287128713	0.6424870466321243	0.9362186788154897	0.926923076923077	0.8148148148148148		
11395	0.7535714285714286	0.3712871287128713	0.6424870466321243	0.9362186788154897	0.926923076923077	0.8148148148148148		
11396	0.7535714285714286	0.3712871287128713	0.6424870466321243	0.9360730593607306	0.927063339731286	0.8148148148148148		
11397	0.7544483985765125	0.3712871287128713	0.6443298969072165	0.9360730593607306	0.927063339731286	0.8148148148148148		
11398	0.7544483985765125	0.37438423645320196	0.6443298969072165	0.9360730593607306	0.927063339731286	0.8148148148148148		
11399	0.7544483985765125	0.37438423645320196	0.6443298969072165	0.9360730593607306	0.9272030651340997	0.8148148148148148		
11400	0.7544483985765125	0.37623762376237624	0.6443298969072165	0.9360730593607306	0.9272030651340997	0.8148148148148148		
11401	0.7535714285714286	0.37623762376237624	0.6424870466321243	0.9360730593607306	0.9272030651340997	0.8148148148148148		
11402	0.7535714285714286	0.37623762376237624	0.6424870466321243	0.9360730593607306	0.9273422562141491	0.8148148148148148		
11403	0.7535714285714286	0.37623762376237624	0.6424870466321243	0.9360730593607306	0.9273422562141491	0.8148148148148148		
11404	0.7535714285714286	0.37623762376237624	0.6424870466321243	0.9360730593607306	0.9273422562141491	0.8148148148148148		
11405	0.7535714285714286	0.37623762376237624	0.6424870466321243	0.9359267734553776	0.9274809160305344	0.8148148148148148		
11406	0.7544483985765125	0.37623762376237624	0.6424870466321243	0.9359267734553776	0.9274809160305344	0.8148148148148148		
11407	0.7544483985765125	0.37623762376237624	0.6424870466321243	0.9359267734553776	0.9274809160305344	0.8148148148148148		
11408	0.7553191489361702	0.37623762376237624	0.6424870466321243	0.9337899543378996	0.9276190476190476	0.8148148148148148		
11409	0.7553191489361702	0.3793103448275862	0.6391752577319587	0.9339407744874715	0.9277566539923955	0.8148148148148148		
11410	0.7544483985765125	0.3811881188118812	0.6391752577319587	0.9339407744874715	0.9277566539923955	0.8148148148148148		
11411	0.7544483985765125	0.3811881188118812	0.6373056994818653	0.9339407744874715	0.9277566539923955	0.8148148148148148		
11412	0.7544483985765125	0.3811881188118812	0.6373056994818653	0.9339407744874715	0.9277566539923955	0.8148148148148148		
11413	0.7544483985765125	0.3811881188118812	0.6373056994818653	0.9339407744874715	0.9277566539923955	0.8148148148148148		
11414	0.7544483985765125	0.3811881188118812	0.6373056994818653	0.9339407744874715	0.9277566539923955	0.8148148148148148		
11415	0.7544483985765125	0.3811881188118812	0.6373056994818653	0.9337899543378996	0.9277566539923955	0.8148148148148148		
11416	0.7544483985765125	0.3811881188118812	0.6373056994818653	0.9337899543378996	0.9277566539923955	0.8214285714285714		
11417	0.7544483985765125	0.3811881188118812	0.6373056994818653	0.9339407744874715	0.9277566539923955	0.8214285714285714		
11418	0.7553191489361702	0.3793103448275862	0.6373056994818653	0.9340909090909091	0.9278937381404174	0.8214285714285714		
11419	0.7544483985765125	0.3793103448275862	0.6391752577319587	0.9340909090909091	0.928030303030303	0.8214285714285714		
11420	0.7544483985765125	0.3811881188118812	0.6391752577319587	0.9340909090909091	0.928030303030303	0.8214285714285714		
11421	0.7535714285714286	0.3811881188118812	0.6391752577319587	0.9340909090909091	0.928030303030303	0.8275862068965517		
11422	0.7535714285714286	0.3811881188118812	0.6391752577319587	0.9340909090909091	0.928030303030303	0.8275862068965517		
11423	0.7535714285714286	0.3811881188118812	0.6391752577319587	0.9340909090909091	0.9297912713472486	0.8333333333333334		
