row	2000	3000	4000	5000	6000	7000	8000
26016	0.7476635514018691	0.5812274368231047	0.6159600997506235	0.5878378378378378	0.6193548387096774	0.5781818181818181	0.18616144975288304
26017	0.7476635514018691	0.5812274368231047	0.615	0.5878378378378378	0.6193548387096774	0.5797101449275363	0.18780889621087316
26018	0.7488372093023256	0.5812274368231047	0.6159600997506235	0.5864406779661017	0.6193548387096774	0.5797101449275363	0.18616144975288304
26019	0.7488372093023256	0.5812274368231047	0.6169154228855721	0.5864406779661017	0.6193548387096774	0.5797101449275363	0.18646864686468648
26020	0.7476635514018691	0.5833333333333334	0.6169154228855721	0.5864406779661017	0.6193548387096774	0.5797101449275363	0.18677685950413223
26021	0.7476635514018691	0.5848375451263538	0.6169154228855721	0.5844594594594594	0.6193548387096774	0.5797101449275363	0.18677685950413223
26022	0.7476635514018691	0.5848375451263538	0.6169154228855721	0.5844594594594594	0.6193548387096774	0.5818181818181818	0.18543046357615894
26023	0.7476635514018691	0.5848375451263538	0.6169154228855721	0.5844594594594594	0.6193548387096774	0.5818181818181818	0.18543046357615894
26024	0.7476635514018691	0.5848375451263538	0.6169154228855721	0.5844594594594594	0.6193548387096774	0.5818181818181818	0.18543046357615894
26025	0.7476635514018691	0.5848375451263538	0.6169154228855721	0.5844594594594594	0.6193548387096774	0.5818181818181818	0.1837748344370861
26026	0.7476635514018691	0.5848375451263538	0.6169154228855721	0.5844594594594594	0.6161290322580645	0.5818181818181818	0.1837748344370861
26027	0.7476635514018691	0.5848375451263538	0.6169154228855721	0.5830508474576271	0.617363344051447	0.5797101449275363	0.1834710743801653
26028	0.7476635514018691	0.5848375451263538	0.6153846153846154	0.5830508474576271	0.6185897435897436	0.5797101449275363	0.1834710743801653
26029	0.7476635514018691	0.5848375451263538	0.6178660049627791	0.5830508474576271	0.6185897435897436	0.5797101449275363	0.1834710743801653
26030	0.7476635514018691	0.5884476534296029	0.6178660049627791	0.5830508474576271	0.6185897435897436	0.5797101449275363	0.1834710743801653
26031	0.7476635514018691	0.5884476534296029	0.6188118811881188	0.581081081081081	0.6198083067092651	0.5818181818181818	0.18211920529801323
26032	0.7476635514018691	0.5884476534296029	0.6197530864197531	0.5791245791245792	0.6210191082802548	0.5818181818181818	0.18211920529801323
26033	0.7476635514018691	0.5884476534296029	0.6182266009852216	0.5805369127516778	0.6210191082802548	0.5802919708029197	0.18211920529801323
26034	0.7476635514018691	0.5884476534296029	0.6191646191646192	0.5805369127516778	0.6210191082802548	0.5787545787545788	0.1824212271973466
26035	0.7476635514018691	0.5884476534296029	0.6200980392156863	0.5805369127516778	0.6230031948881789	0.5787545787545788	0.18106312292358803
26036	0.7476635514018691	0.5884476534296029	0.6210268948655256	0.5805369127516778	0.6230031948881789	0.5802919708029197	0.18106312292358803
26037	0.7476635514018691	0.5884476534296029	0.6210268948655256	0.5791245791245792	0.6242038216560509	0.5802919708029197	0.18106312292358803
26038	0.7429906542056075	0.5884476534296029	0.6210268948655256	0.5791245791245792	0.6242038216560509	0.5802919708029197	0.17940199335548174
26039	0.7429906542056075	0.5863309352517986	0.6219512195121951	0.5791245791245792	0.6242038216560509	0.5802919708029197	0.17940199335548174
26040	0.7429906542056075	0.5848375451263538	0.6210268948655256	0.5791245791245792	0.6242038216560509	0.5802919708029197	0.17803660565723795
26041	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5791245791245792	0.6242038216560509	0.5802919708029197	0.17803660565723795
26042	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5771812080536913	0.6242038216560509	0.5802919708029197	0.1777408637873754
26043	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5771812080536913	0.6242038216560509	0.5824175824175825	0.17803660565723795
26044	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5771812080536913	0.6261980830670927	0.5808823529411765	0.17833333333333334
26045	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5771812080536913	0.6261980830670927	0.5787545787545788	0.17833333333333334
26046	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5791245791245792	0.6261980830670927	0.5787545787545788	0.17863105175292154
26047	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.581081081081081	0.6273885350318471	0.5802919708029197	0.18030050083472454
26048	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.581081081081081	0.6273885350318471	0.5802919708029197	0.17892976588628762
26049	0.7429906542056075	0.5827338129496403	0.6234718826405868	0.581081081081081	0.6273885350318471	0.5787545787545788	0.17892976588628762
26050	0.7429906542056075	0.5812274368231047	0.6210268948655256	0.581081081081081	0.6273885350318471	0.5772058823529411	0.17922948073701842
26051	0.7429906542056075	0.5833333333333334	0.6210268948655256	0.5791245791245792	0.6273885350318471	0.5772058823529411	0.17922948073701842
26052	0.7429906542056075	0.5833333333333334	0.6200980392156863	0.5791245791245792	0.6273885350318471	0.5793357933579336	0.17953020134228187
26053	0.7429906542056075	0.5833333333333334	0.6200980392156863	0.5791245791245792	0.6293929712460063	0.5793357933579336	0.17953020134228187
26054	0.7429906542056075	0.5833333333333334	0.6200980392156863	0.5791245791245792	0.6293929712460063	0.5793357933579336	0.17953020134228187
26055	0.7429906542056075	0.5833333333333334	0.6191646191646192	0.5791245791245792	0.6293929712460063	0.5793357933579336	0.17953020134228187
26056	0.7429906542056075	0.5833333333333334	0.6200980392156863	0.5805369127516778	0.6273885350318471	0.5808823529411765	0.17922948073701842
26057	0.7417840375586855	0.5833333333333334	0.6210268948655256	0.5791245791245792	0.6285714285714286	0.5787545787545788	0.17892976588628762
26058	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5791245791245792	0.6285714285714286	0.5787545787545788	0.17863105175292154
26059	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5791245791245792	0.629746835443038	0.5802919708029197	0.17833333333333334
26060	0.7429906542056075	0.5848375451263538	0.6219512195121951	0.5805369127516778	0.629746835443038	0.5802919708029197	0.17803660565723795
26061	0.7429906542056075	0.5833333333333334	0.6228710462287105	0.5819397993311036	0.629746835443038	0.5802919708029197	0.17833333333333334
26062	0.7429906542056075	0.5833333333333334	0.6237864077669902	0.5819397993311036	0.6285714285714286	0.5802919708029197	0.17863105175292154
26063	0.7429906542056075	0.5833333333333334	0.6237864077669902	0.5819397993311036	0.6273885350318471	0.5824175824175825	0.17892976588628762
26064	0.7429906542056075	0.5833333333333334	0.6237864077669902	0.5819397993311036	0.6273885350318471	0.5824175824175825	0.17892976588628762
26065	0.7429906542056075	0.5833333333333334	0.6237864077669902	0.5819397993311036	0.6273885350318471	0.5824175824175825	0.17892976588628762
26066	0.7417840375586855	0.5833333333333334	0.6237864077669902	0.5838926174496645	0.6273885350318471	0.5808823529411765	0.17892976588628762
26067	0.7429906542056075	0.5833333333333334	0.6253041362530414	0.5838926174496645	0.6273885350318471	0.5808823529411765	0.17892976588628762
26068	0.7429906542056075	0.5848375451263538	0.6253041362530414	0.5838926174496645	0.6273885350318471	0.5824175824175825	0.17892976588628762
26069	0.7429906542056075	0.5848375451263538	0.624390243902439	0.5838926174496645	0.6253968253968254	0.5824175824175825	0.17863105175292154
26070	0.7429906542056075	0.5848375451263538	0.624390243902439	0.5838926174496645	0.6234177215189873	0.5824175824175825	0.17833333333333334
26071	0.7429906542056075	0.5848375451263538	0.624390243902439	0.5819397993311036	0.6234177215189873	0.5824175824175825	0.17833333333333334
26072	0.7429906542056075	0.5848375451263538	0.624390243902439	0.5833333333333334	0.6234177215189873	0.5824175824175825	0.18
26073	0.7429906542056075	0.5869565217391305	0.6259168704156479	0.5833333333333334	0.6253968253968254	0.5824175824175825	0.18
26074	0.7429906542056075	0.5869565217391305	0.6259168704156479	0.5833333333333334	0.6253968253968254	0.5824175824175825	0.17970049916805325
26075	0.7417840375586855	0.5869565217391305	0.624390243902439	0.5852842809364549	0.6253968253968254	0.5845588235294118	0.17940199335548174
26076	0.7417840375586855	0.5869565217391305	0.624390243902439	0.5852842809364549	0.6253968253968254	0.5845588235294118	0.1791044776119403
26077	0.7429906542056075	0.5869565217391305	0.6253041362530414	0.5852842809364549	0.6253968253968254	0.5845588235294118	0.17744610281923714
26078	0.7429906542056075	0.5869565217391305	0.6237864077669902	0.5852842809364549	0.6253968253968254	0.5845588235294118	0.17744610281923714
26079	0.7429906542056075	0.5869565217391305	0.6237864077669902	0.5852842809364549	0.6234177215189873	0.5824175824175825	0.17744610281923714
26080	0.7429906542056075	0.5869565217391305	0.6237864077669902	0.5852842809364549	0.6234177215189873	0.5824175824175825	0.17744610281923714
26081	0.7429906542056075	0.5869565217391305	0.6237864077669902	0.5852842809364549	0.6234177215189873	0.583941605839416	0.17744610281923714
26082	0.7429906542056075	0.5890909090909091	0.6253041362530414	0.5833333333333334	0.6222222222222222	0.583941605839416	0.17744610281923714
26083	0.7429906542056075	0.5890909090909091	0.6253041362530414	0.5833333333333334	0.6222222222222222	0.583941605839416	0.1771523178807947
26084	0.7464788732394366	0.5905797101449275	0.6253041362530414	0.5833333333333334	0.6222222222222222	0.5860805860805861	0.1768595041322314
26085	0.7464788732394366	0.5905797101449275	0.6253041362530414	0.5833333333333334	0.6222222222222222	0.5860805860805861	0.1771523178807947
26086	0.7429906542056075	0.5905797101449275	0.6253041362530414	0.5852842809364549	0.6222222222222222	0.5860805860805861	0.1771523178807947
26087	0.7429906542056075	0.5905797101449275	0.6253041362530414	0.5852842809364549	0.6222222222222222	0.5860805860805861	0.1771523178807947
26088	0.7429906542056075	0.5905797101449275	0.6262135922330098	0.5838926174496645	0.6234177215189873	0.5860805860805861	0.1768595041322314
26089	0.7429906542056075	0.5905797101449275	0.6262135922330098	0.5838926174496645	0.6234177215189873	0.5860805860805861	0.1768595041322314
26090	0.7429906542056075	0.5905797101449275	0.6271186440677966	0.5838926174496645	0.6234177215189873	0.5875912408759124	0.1768595041322314
26091	0.7429906542056075	0.5927272727272728	0.6286407766990292	0.5819397993311036	0.6234177215189873	0.5875912408759124	0.1768595041322314
26092	0.7429906542056075	0.5927272727272728	0.6286407766990292	0.5819397993311036	0.6253968253968254	0.5875912408759124	0.1768595041322314
26093	0.7429906542056075	0.5905797101449275	0.6286407766990292	0.5805369127516778	0.6253968253968254	0.5875912408759124	0.1768595041322314
26094	0.7429906542056075	0.5905797101449275	0.6286407766990292	0.5805369127516778	0.6253968253968254	0.5875912408759124	0.1768595041322314
26095	0.7441860465116279	0.5905797101449275	0.6286407766990292	0.5805369127516778	0.6253968253968254	0.5897435897435898	0.1768595041322314
26096	0.7441860465116279	0.5905797101449275	0.6286407766990292	0.5805369127516778	0.6253968253968254	0.5897435897435898	0.1771523178807947
26097	0.7429906542056075	0.5905797101449275	0.6286407766990292	0.5805369127516778	0.6234177215189873	0.5897435897435898	0.1768595041322314
26098	0.7429906542056075	0.5905797101449275	0.6286407766990292	0.5805369127516778	0.6222222222222222	0.5897435897435898	0.17656765676567657
26099	0.7429906542056075	0.5905797101449275	0.6286407766990292	0.5805369127516778	0.6222222222222222	0.5897435897435898	0.17627677100494235
26100	0.7429906542056075	0.5927272727272728	0.6286407766990292	0.5819397993311036	0.6222222222222222	0.5875912408759124	0.17598684210526316
26101	0.7429906542056075	0.5927272727272728	0.6286407766990292	0.5819397993311036	0.6222222222222222	0.5875912408759124	0.17598684210526316
26102	0.7429906542056075	0.5927272727272728	0.6286407766990292	0.5819397993311036	0.6222222222222222	0.5875912408759124	0.17598684210526316
26103	0.7429906542056075	0.5942028985507246	0.6286407766990292	0.5819397993311036	0.6222222222222222	0.5875912408759124	0.17569786535303777
26104	0.7429906542056075	0.5942028985507246	0.6286407766990292	0.5838926174496645	0.6222222222222222	0.5897435897435898	0.17569786535303777
26105	0.7441860465116279	0.5942028985507246	0.6277372262773723	0.5838926174496645	0.6222222222222222	0.5897435897435898	0.17569786535303777
26106	0.7429906542056075	0.5942028985507246	0.6277372262773723	0.5838926174496645	0.6234177215189873	0.5897435897435898	0.17569786535303777
26107	0.7429906542056075	0.5942028985507246	0.6277372262773723	0.5838926174496645	0.6222222222222222	0.5897435897435898	0.17598684210526316
26108	0.7429906542056075	0.5942028985507246	0.6277372262773723	0.5838926174496645	0.6234177215189873	0.5897435897435898	0.17763157894736842
26109	0.7429906542056075	0.5927272727272728	0.6277372262773723	0.5819397993311036	0.6234177215189873	0.5912408759124088	0.17792421746293247
26110	0.7429906542056075	0.5927272727272728	0.6262135922330098	0.5819397993311036	0.6222222222222222	0.5912408759124088	0.1782178217821782
26111	0.7429906542056075	0.5927272727272728	0.6262135922330098	0.5819397993311036	0.6190476190476191	0.5912408759124088	0.1782178217821782
26112	0.7429906542056075	0.5927272727272728	0.6262135922330098	0.5819397993311036	0.620253164556962	0.5912408759124088	0.1782178217821782
26113	0.7429906542056075	0.5927272727272728	0.6262135922330098	0.5805369127516778	0.620253164556962	0.5934065934065934	0.1782178217821782
26114	0.7441860465116279	0.5905797101449275	0.6262135922330098	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26115	0.7429906542056075	0.5905797101449275	0.6253041362530414	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26116	0.7429906542056075	0.5905797101449275	0.6253041362530414	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26117	0.7429906542056075	0.5905797101449275	0.6253041362530414	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26118	0.7429906542056075	0.5927272727272728	0.624390243902439	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26119	0.7429906542056075	0.5927272727272728	0.624390243902439	0.5819397993311036	0.620253164556962	0.5919117647058824	0.1782178217821782
26120	0.7429906542056075	0.5927272727272728	0.6228710462287105	0.5819397993311036	0.6222222222222222	0.5897435897435898	0.1782178217821782
26121	0.7429906542056075	0.5927272727272728	0.6228710462287105	0.5819397993311036	0.6222222222222222	0.5897435897435898	0.17851239669421487
26122	0.7429906542056075	0.5927272727272728	0.6228710462287105	0.5805369127516778	0.620253164556962	0.5897435897435898	0.1782178217821782
26123	0.7429906542056075	0.5942028985507246	0.6228710462287105	0.5805369127516778	0.620253164556962	0.5897435897435898	0.1782178217821782
26124	0.7395348837209302	0.5942028985507246	0.6228710462287105	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26125	0.7395348837209302	0.5942028985507246	0.6228710462287105	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26126	0.7395348837209302	0.5942028985507246	0.6228710462287105	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26127	0.7383177570093458	0.5963636363636363	0.624390243902439	0.5805369127516778	0.620253164556962	0.5919117647058824	0.1782178217821782
26128	0.7383177570093458	0.5963636363636363	0.624390243902439	0.5819397993311036	0.620253164556962	0.5919117647058824	0.1782178217821782
26129	0.7383177570093458	0.5963636363636363	0.6219512195121951	0.5819397993311036	0.620253164556962	0.5919117647058824	0.1782178217821782
26130	0.7383177570093458	0.5963636363636363	0.6219512195121951	0.5819397993311036	0.620253164556962	0.5919117647058824	0.17851239669421487
26131	0.7383177570093458	0.5963636363636363	0.6219512195121951	0.5805369127516778	0.620253164556962	0.5897435897435898	0.17851239669421487
26132	0.7383177570093458	0.5978260869565217	0.6219512195121951	0.5805369127516778	0.6214511041009464	0.5897435897435898	0.17851239669421487
26133	0.7348837209302326	0.5978260869565217	0.6219512195121951	0.5805369127516778	0.6214511041009464	0.5919117647058824	0.17851239669421487
26134	0.7348837209302326	0.5978260869565217	0.6219512195121951	0.5805369127516778	0.6226415094339622	0.5919117647058824	0.1782178217821782
26135	0.7348837209302326	0.5978260869565217	0.6219512195121951	0.5805369127516778	0.6238244514106583	0.5919117647058824	0.1782178217821782
26136	0.7348837209302326	0.5963636363636363	0.6219512195121951	0.5805369127516778	0.6238244514106583	0.5919117647058824	0.1782178217821782
26137	0.7348837209302326	0.5963636363636363	0.6219512195121951	0.5819397993311036	0.6238244514106583	0.5919117647058824	0.1782178217821782
26138	0.7383177570093458	0.5963636363636363	0.6195121951219512	0.5833333333333334	0.625	0.5919117647058824	0.1782178217821782
26139	0.7383177570093458	0.5963636363636363	0.6195121951219512	0.5833333333333334	0.6261682242990654	0.5919117647058824	0.17851239669421487
26140	0.7383177570093458	0.5963636363636363	0.6185819070904646	0.5819397993311036	0.6261682242990654	0.5897435897435898	0.17851239669421487
26141	0.7383177570093458	0.5978260869565217	0.6176470588235294	0.5819397993311036	0.6261682242990654	0.5912408759124088	0.17851239669421487
26142	0.7383177570093458	0.5978260869565217	0.6176470588235294	0.5819397993311036	0.6273291925465838	0.5912408759124088	0.17851239669421487
26143	0.7395348837209302	0.5978260869565217	0.6167076167076168	0.5819397993311036	0.628482972136223	0.5912408759124088	0.1782178217821782
26144	0.7395348837209302	0.5978260869565217	0.6167076167076168	0.5819397993311036	0.628482972136223	0.5897435897435898	0.17792421746293247
26145	0.7395348837209302	0.5963636363636363	0.6157635467980296	0.5819397993311036	0.628482972136223	0.5897435897435898	0.17763157894736842
26146	0.7395348837209302	0.5963636363636363	0.6148148148148148	0.5819397993311036	0.6273291925465838	0.5897435897435898	0.17733990147783252
26147	0.7383177570093458	0.5963636363636363	0.6148148148148148	0.5819397993311036	0.6273291925465838	0.5919117647058824	0.17704918032786884
26148	0.7383177570093458	0.5963636363636363	0.6138613861386139	0.5819397993311036	0.628482972136223	0.5919117647058824	0.17704918032786884
26149	0.7383177570093458	0.5963636363636363	0.6129032258064516	0.5785953177257525	0.6296296296296297	0.5919117647058824	0.17868852459016393
26150	0.7383177570093458	0.5942028985507246	0.6129032258064516	0.5785953177257525	0.6307692307692307	0.5934065934065934	0.17868852459016393
26151	0.7383177570093458	0.5942028985507246	0.6129032258064516	0.5785953177257525	0.6319018404907976	0.5934065934065934	0.17868852459016393
26152	0.7383177570093458	0.5942028985507246	0.6129032258064516	0.5785953177257525	0.6330275229357798	0.5934065934065934	0.17898193760262726
26153	0.7395348837209302	0.5942028985507246	0.6129032258064516	0.5785953177257525	0.6341463414634146	0.5934065934065934	0.17868852459016393
26154	0.7395348837209302	0.5942028985507246	0.6129032258064516	0.5785953177257525	0.6341463414634146	0.5934065934065934	0.17868852459016393
26155	0.7395348837209302	0.5927272727272728	0.6129032258064516	0.5785953177257525	0.636085626911315	0.5934065934065934	0.18032786885245902
26156	0.7383177570093458	0.5927272727272728	0.6138613861386139	0.5785953177257525	0.636085626911315	0.5934065934065934	0.18032786885245902
26157	0.7383177570093458	0.5927272727272728	0.6138613861386139	0.5785953177257525	0.636085626911315	0.5955882352941176	0.18032786885245902
26158	0.7383177570093458	0.5927272727272728	0.6138613861386139	0.5785953177257525	0.636085626911315	0.5940959409594095	0.180623973727422
26159	0.7383177570093458	0.5927272727272728	0.6153846153846154	0.5766666666666667	0.636085626911315	0.5940959409594095	0.18092105263157895
26160	0.7383177570093458	0.5905797101449275	0.6169154228855721	0.5780730897009967	0.636085626911315	0.5955882352941176	0.180623973727422
26161	0.7383177570093458	0.5905797101449275	0.6169154228855721	0.5794701986754967	0.636085626911315	0.5955882352941176	0.180623973727422
26162	0.7395348837209302	0.5905797101449275	0.6159600997506235	0.5794701986754967	0.636085626911315	0.5955882352941176	0.18032786885245902
26163	0.7395348837209302	0.5905797101449275	0.6159600997506235	0.5794701986754967	0.636085626911315	0.5955882352941176	0.18032786885245902
26164	0.7395348837209302	0.5905797101449275	0.615	0.5794701986754967	0.6380368098159509	0.5955882352941176	0.18166939443535188
26165	0.7383177570093458	0.5890909090909091	0.615	0.5808580858085809	0.6380368098159509	0.5955882352941176	0.18166939443535188
26166	0.7383177570093458	0.5890909090909091	0.615	0.5808580858085809	0.6380368098159509	0.5955882352941176	0.18166939443535188
26167	0.7383177570093458	0.5890909090909091	0.615	0.5794701986754967	0.636085626911315	0.5955882352941176	0.18166939443535188
26168	0.7383177570093458	0.5890909090909091	0.6159600997506235	0.5794701986754967	0.636085626911315	0.5940959409594095	0.1819672131147541
26169	0.7383177570093458	0.5905797101449275	0.6159600997506235	0.5794701986754967	0.6371951219512195	0.5955882352941176	0.1819672131147541
26170	0.7383177570093458	0.592057761732852	0.6169154228855721	0.5794701986754967	0.6382978723404256	0.5955882352941176	0.18226600985221675
26171	0.7383177570093458	0.592057761732852	0.6169154228855721	0.5794701986754967	0.6393939393939394	0.5955882352941176	0.1825657894736842
26172	0.7383177570093458	0.592057761732852	0.6169154228855721	0.5794701986754967	0.6393939393939394	0.5955882352941176	0.1825657894736842
26173	0.7348837209302326	0.592057761732852	0.6159600997506235	0.5794701986754967	0.6393939393939394	0.5955882352941176	0.18092105263157895
26174	0.7348837209302326	0.592057761732852	0.6159600997506235	0.5775577557755776	0.6382978723404256	0.5955882352941176	0.18092105263157895
26175	0.7336448598130841	0.592057761732852	0.6159600997506235	0.5775577557755776	0.6382978723404256	0.5955882352941176	0.18092105263157895
26176	0.7336448598130841	0.592057761732852	0.6159600997506235	0.5761589403973509	0.6382978723404256	0.5955882352941176	0.18092105263157895
26177	0.7336448598130841	0.592057761732852	0.6159600997506235	0.5761589403973509	0.6382978723404256	0.5955882352941176	0.18092105263157895
26178	0.7336448598130841	0.592057761732852	0.6159600997506235	0.5761589403973509	0.6382978723404256	0.5940959409594095	0.18092105263157895
26179	0.7336448598130841	0.5935251798561151	0.6144278606965174	0.5761589403973509	0.6382978723404256	0.5940959409594095	0.18092105263157895
26180	0.7336448598130841	0.5913978494623656	0.6153846153846154	0.5775577557755776	0.6382978723404256	0.5919117647058824	0.18092105263157895
26181	0.7336448598130841	0.5935251798561151	0.6153846153846154	0.5789473684210527	0.6382978723404256	0.5919117647058824	0.18092105263157895
26182	0.7348837209302326	0.5935251798561151	0.6163366336633663	0.580327868852459	0.6382978723404256	0.5919117647058824	0.18092105263157895
26183	0.7348837209302326	0.5935251798561151	0.6178660049627791	0.5816993464052288	0.6371951219512195	0.5919117647058824	0.18092105263157895
26184	0.7336448598130841	0.5935251798561151	0.6169154228855721	0.5816993464052288	0.6352583586626139	0.5919117647058824	0.18092105263157895
26185	0.7336448598130841	0.5935251798561151	0.6159600997506235	0.5830618892508144	0.6333333333333333	0.5919117647058824	0.18092105263157895
26186	0.7336448598130841	0.5935251798561151	0.6159600997506235	0.5849673202614379	0.6333333333333333	0.5919117647058824	0.18092105263157895
26187	0.7336448598130841	0.5935251798561151	0.6159600997506235	0.5849673202614379	0.6333333333333333	0.5940959409594095	0.18092105263157895
26188	0.7336448598130841	0.5935251798561151	0.6159600997506235	0.5849673202614379	0.6333333333333333	0.5940959409594095	0.18092105263157895
26189	0.7336448598130841	0.5935251798561151	0.6159600997506235	0.5849673202614379	0.6333333333333333	0.5955882352941176	0.18092105263157895
26190	0.7336448598130841	0.592057761732852	0.6159600997506235	0.5849673202614379	0.6333333333333333	0.5955882352941176	0.18092105263157895
26191	0.7348837209302326	0.5899280575539568	0.6159600997506235	0.5849673202614379	0.6333333333333333	0.5955882352941176	0.18092105263157895
26192	0.7348837209302326	0.5913978494623656	0.6159600997506235	0.5849673202614379	0.6333333333333333	0.5955882352941176	0.18092105263157895
26193	0.7336448598130841	0.5913978494623656	0.6144278606965174	0.5849673202614379	0.6333333333333333	0.5955882352941176	0.1825657894736842
26194	0.7336448598130841	0.5913978494623656	0.6153846153846154	0.5849673202614379	0.6303030303030303	0.5955882352941176	0.18226600985221675
26195	0.7336448598130841	0.5913978494623656	0.6153846153846154	0.5830618892508144	0.6314199395770392	0.5955882352941176	0.18226600985221675
26196	0.7336448598130841	0.5913978494623656	0.6169154228855721	0.5816993464052288	0.6325301204819277	0.5940959409594095	0.1819672131147541
26197	0.7336448598130841	0.5913978494623656	0.6169154228855721	0.580327868852459	0.6336336336336337	0.5940959409594095	0.18166939443535188
26198	0.7336448598130841	0.5913978494623656	0.6159600997506235	0.580327868852459	0.6347305389221557	0.5955882352941176	0.18137254901960784
26199	0.7336448598130841	0.5899280575539568	0.615	0.580327868852459	0.6347305389221557	0.5955882352941176	0.18107667210440456
26200	0.7348837209302326	0.5899280575539568	0.615	0.580327868852459	0.6347305389221557	0.5955882352941176	0.18241042345276873
26201	0.7348837209302326	0.5899280575539568	0.6140350877192983	0.580327868852459	0.6347305389221557	0.5955882352941176	0.1821138211382114
26202	0.7336448598130841	0.5913978494623656	0.6140350877192983	0.580327868852459	0.6347305389221557	0.5955882352941176	0.18344155844155843
26203	0.7336448598130841	0.5913978494623656	0.6125	0.580327868852459	0.6366366366366366	0.5955882352941176	0.18344155844155843
26204	0.7336448598130841	0.5913978494623656	0.6125	0.5784313725490197	0.6366366366366366	0.5955882352941176	0.1821138211382114
26205	0.7336448598130841	0.5913978494623656	0.6134663341645885	0.5784313725490197	0.6366366366366366	0.5940959409594095	0.18241042345276873
26206	0.7336448598130841	0.5913978494623656	0.6144278606965174	0.5816993464052288	0.6366366366366366	0.5940959409594095	0.18270799347471453
26207	0.7336448598130841	0.5913978494623656	0.6134663341645885	0.5830618892508144	0.6347305389221557	0.5919117647058824	0.18270799347471453
26208	0.7336448598130841	0.5899280575539568	0.6125	0.5830618892508144	0.6317365269461078	0.5919117647058824	0.18270799347471453
26209	0.7348837209302326	0.5899280575539568	0.6125	0.5830618892508144	0.6328358208955224	0.5919117647058824	0.18270799347471453
26210	0.7348837209302326	0.5899280575539568	0.6125	0.5830618892508144	0.6339285714285714	0.5904059040590406	0.18270799347471453
26211	0.7348837209302326	0.5899280575539568	0.6115288220551378	0.5830618892508144	0.6350148367952523	0.5904059040590406	0.18241042345276873
26212	0.7348837209302326	0.5899280575539568	0.6105527638190955	0.5830618892508144	0.636094674556213	0.5904059040590406	0.1821138211382114
26213	0.7336448598130841	0.5878136200716846	0.6095717884130982	0.5830618892508144	0.636094674556213	0.5904059040590406	0.18181818181818182
26214	0.7336448598130841	0.5878136200716846	0.6095717884130982	0.5830618892508144	0.6371681415929203	0.5904059040590406	0.18152350081037277
26215	0.7336448598130841	0.5878136200716846	0.6085858585858586	0.5849673202614379	0.6371681415929203	0.5904059040590406	0.18122977346278318
26216	0.7336448598130841	0.5878136200716846	0.6095717884130982	0.5849673202614379	0.6371681415929203	0.5904059040590406	0.18093699515347333
26217	0.7336448598130841	0.5863309352517986	0.6095717884130982	0.5830618892508144	0.636094674556213	0.5904059040590406	0.18064516129032257
26218	0.7348837209302326	0.5848375451263538	0.6105527638190955	0.5844155844155844	0.636094674556213	0.5919117647058824	0.18064516129032257
26219	0.7348837209302326	0.5848375451263538	0.6105527638190955	0.5857605177993528	0.636094674556213	0.5940959409594095	0.18064516129032257
26220	0.7348837209302326	0.5848375451263538	0.6105527638190955	0.5857605177993528	0.636094674556213	0.5925925925925926	0.18093699515347333
26221	0.7348837209302326	0.5848375451263538	0.6105527638190955	0.5870967741935483	0.636094674556213	0.5910780669144982	0.18122977346278318
26222	0.7348837209302326	0.5848375451263538	0.6105527638190955	0.5870967741935483	0.636094674556213	0.5910780669144982	0.18122977346278318
26223	0.7348837209302326	0.5863309352517986	0.6105527638190955	0.5870967741935483	0.636094674556213	0.5910780669144982	0.18122977346278318
26224	0.7336448598130841	0.5863309352517986	0.6105527638190955	0.5884244372990354	0.6342182890855457	0.5910780669144982	0.18122977346278318
26225	0.7336448598130841	0.5863309352517986	0.6105527638190955	0.5903225806451613	0.6342182890855457	0.5895522388059702	0.18122977346278318
26226	0.7336448598130841	0.5863309352517986	0.6120906801007556	0.5903225806451613	0.6371681415929203	0.5895522388059702	0.18093699515347333
26227	0.7336448598130841	0.5863309352517986	0.6105527638190955	0.5916398713826366	0.638235294117647	0.5917602996254682	0.18064516129032257
26228	0.7348837209302326	0.5884476534296029	0.6115288220551378	0.5916398713826366	0.6392961876832844	0.5917602996254682	0.18035426731078905
26229	0.7348837209302326	0.5884476534296029	0.6115288220551378	0.592948717948718	0.6403508771929824	0.5917602996254682	0.18006430868167203
