timestamp	phase	epoch	batch	addend1	operator	addend2	target	predicted	confidence	used_finger_counting	loss	confidence_criterion
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		10	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		10	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		10	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		11	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		10	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		10	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		11	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		10	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		11	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		11	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.807	gaussian_curriculum	17	0	5	->		10	7	0.0010	True	2.468339	0.868
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		11	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		11	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		11	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		11	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		11	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		11	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.808	gaussian_curriculum	18	0	5	->		12	7	0.0011	True	2.614258	0.866
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		11	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		11	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		11	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		11	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.809	gaussian_curriculum	19	0	5	->		12	7	0.0009	True	2.600392	0.865
2025-08-05 17:30:43.846	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.846	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.846	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.846	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.846	gaussian_curriculum	20	0	5	->		12	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.846	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.846	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.847	gaussian_curriculum	20	0	5	->		12	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.847	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.847	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.847	gaussian_curriculum	20	0	5	->		12	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.847	gaussian_curriculum	20	0	5	->		12	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.847	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.847	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.847	gaussian_curriculum	20	0	5	->		11	7	0.0007	True	2.545824	0.863
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		12	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		12	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		12	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		12	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		12	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.848	gaussian_curriculum	21	0	5	->		12	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.849	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.849	gaussian_curriculum	21	0	5	->		11	7	0.0006	True	2.530143	0.861
2025-08-05 17:30:43.849	gaussian_curriculum	22	0	5	->		11	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.849	gaussian_curriculum	22	0	5	->		12	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.849	gaussian_curriculum	22	0	5	->		11	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.849	gaussian_curriculum	22	0	5	->		12	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.849	gaussian_curriculum	22	0	5	->		12	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.849	gaussian_curriculum	22	0	5	->		12	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		12	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		11	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		12	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		11	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		11	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		11	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		11	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		11	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	22	0	5	->		12	7	0.0005	True	2.513677	0.859
2025-08-05 17:30:43.850	gaussian_curriculum	23	0	5	->		11	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		11	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		11	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		11	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		11	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		12	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.851	gaussian_curriculum	23	0	5	->		11	7	0.0005	True	2.504222	0.858
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		12	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		12	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		12	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		12	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.852	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.853	gaussian_curriculum	24	0	5	->		12	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.853	gaussian_curriculum	24	0	5	->		12	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.853	gaussian_curriculum	24	0	5	->		11	7	0.0005	True	2.467084	0.856
2025-08-05 17:30:43.853	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.853	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.853	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.853	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.853	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.853	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.853	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.854	gaussian_curriculum	25	0	5	->		11	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.854	gaussian_curriculum	25	0	5	->		11	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.854	gaussian_curriculum	25	0	5	->		11	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.854	gaussian_curriculum	25	0	5	->		11	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.854	gaussian_curriculum	25	0	5	->		11	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.854	gaussian_curriculum	25	0	5	->		11	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.854	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.854	gaussian_curriculum	25	0	5	->		12	7	0.0005	True	2.464825	0.854
2025-08-05 17:30:43.886	gaussian_curriculum	26	0	5	->		11	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.886	gaussian_curriculum	26	0	5	->		11	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.886	gaussian_curriculum	26	0	5	->		12	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.886	gaussian_curriculum	26	0	5	->		11	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.886	gaussian_curriculum	26	0	5	->		12	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.886	gaussian_curriculum	26	0	5	->		11	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.886	gaussian_curriculum	26	0	5	->		12	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.886	gaussian_curriculum	26	0	5	->		11	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.887	gaussian_curriculum	26	0	5	->		12	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.887	gaussian_curriculum	26	0	5	->		11	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.887	gaussian_curriculum	26	0	5	->		11	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.887	gaussian_curriculum	26	0	5	->		12	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.887	gaussian_curriculum	26	0	5	->		12	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.887	gaussian_curriculum	26	0	5	->		12	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.887	gaussian_curriculum	26	0	5	->		11	11	0.0005	True	2.434931	0.853
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		11	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		11	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		12	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		12	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		12	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		11	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		11	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		11	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		11	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.888	gaussian_curriculum	27	0	5	->		12	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.889	gaussian_curriculum	27	0	5	->		11	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.889	gaussian_curriculum	27	0	5	->		12	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.889	gaussian_curriculum	27	0	5	->		11	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.889	gaussian_curriculum	27	0	5	->		12	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.889	gaussian_curriculum	27	0	5	->		12	11	0.0006	True	2.416531	0.851
2025-08-05 17:30:43.889	gaussian_curriculum	28	0	5	->		11	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.889	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.889	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		11	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		11	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		11	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		11	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		12	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.890	gaussian_curriculum	28	0	5	->		11	11	0.0008	True	2.409168	0.849
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		11	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		11	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		11	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.891	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.892	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.892	gaussian_curriculum	29	0	5	->		11	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.892	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.892	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.892	gaussian_curriculum	29	0	5	->		12	11	0.0009	True	2.400973	0.848
2025-08-05 17:30:43.892	gaussian_curriculum	30	0	5	->		12	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.892	gaussian_curriculum	30	0	5	->		11	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.892	gaussian_curriculum	30	0	5	->		12	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.892	gaussian_curriculum	30	0	5	->		12	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.892	gaussian_curriculum	30	0	5	->		12	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		11	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		11	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		11	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		12	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		12	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		11	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		11	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		12	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		11	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.893	gaussian_curriculum	30	0	5	->		12	11	0.0010	True	2.369321	0.846
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		11	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		11	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		11	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		11	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		11	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.894	gaussian_curriculum	31	0	5	->		12	11	0.0012	True	2.360529	0.844
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		11	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		11	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		11	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		11	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.895	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.896	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.896	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.896	gaussian_curriculum	32	0	5	->		12	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.896	gaussian_curriculum	32	0	5	->		11	11	0.0015	True	2.342668	0.842
2025-08-05 17:30:43.896	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.896	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.896	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.896	gaussian_curriculum	33	0	5	->		11	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.896	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.896	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	3	+	5	8	4	0.0013	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	5	->		11	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	5	->		11	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	5	->		11	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	33	0	5	->		10	11	0.0017	True	2.420953	0.841
2025-08-05 17:30:43.897	gaussian_curriculum	34	0	5	->		11	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.897	gaussian_curriculum	34	0	5	->		12	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		11	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		11	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		12	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		12	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		12	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		11	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		11	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	+	5	10	11	0.0010	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		11	11	0.0018	True	2.331023	0.839
2025-08-05 17:30:43.898	gaussian_curriculum	34	0	5	->		12	11	0.0018	True	2.331023	0.839
